"text","hate","hatespeech_G1","annotator_G1","hatespeech_G2","annotator_G2","hatespeech_G3","annotator_G3"
"Eu tocando o coração da sua irmã https://t.co/CKFwMubQ2m","0","1","E","0","I","0","D"
"Eu tomo minhas decisões amplamente embasado em dados coletadas e todos sabem. Alguns jornais de NOTÍCIAS FALSAS, pr _ https://t.co/Xug8AiwJOd","0","0","E","0","B","0","E"
"eu to muito sapatao scrr","0","1","B","0","I","0","D"
"Eu to passada com o quanto de cara que acha que mulher tem obrigação de conversar com ele no tinder se deu um like. Ou ele chama de puta.","0","1","D","0","I","0","D"
"Eu vejo quem torce pra Emilly e o historico de torcida é igual. Não tem gente feia, gorda. Nada fora dos padrões","0","1","D","0","S","0","E"
"Eu volteiiii agora pra ficarrrr","0","0","D","0","It","0","D"
"EU VOU CANTAR ESSA PAIXAO QUE VEM DE DENTRO 
UM SENTIMENTO VERDE BRANCO E GRENÁ #DiaDeFlu","0","0","B","0","V","0","A"
"E vc ae ainda tentando pegar a sua amiga https://t.co/YF0U7uHUuV","0","1","A","0","B","0","E"
"E vc aí franguinha dessossada que só reclama da vida! Para de chorar porra.","0","1","B","0","B","0","D"
"E vc aí mulher não sabe nem chutar uma bola direito https://t.co/APQBR6I61Q","1","1","A","1","It","1","B"
"É verdade que o CND não permitiu o FBI verificar o servidor ou outros equipamentos após descobrir que foram hackead _ https://t.co/6vPS8k6t0F","0","1","D","0","I","0","B"
"Evitar carne de ganso (quizila de Oxum)
Não comer carne de pombo ou galinha d'angola
Não ter dentro de casa penas de pavão pq tiram a sorte","0","1","A","0","It","0","A"
"E você? Está fazendo sua parte? Cenas do filme Lista de Schindler. Impossível não se emocionar. https://t.co/yNV0RW7cay","0","0","B","0","B","0","B"
"E você , já escolheu o presente para a sua mulher , no dia internacional das mulheres ?? sugestões da nossa garota _ https://t.co/laX8xO9hSI","0","0","E","0","S","0","D"
"Ex-ativista LGBT se torna pastor e inspira filme: “Estou aqui para honrar a Deus”... https://t.co/B8c0ZW5qAd","0","0","A","0","B","0","E"
"Ex-candidato do PSOL é preso por estuprar cães e portar drogas. Estes são piores que o PT, são aberrações. (Vídeo) _ https://t.co/eOysLFT1yo","1","1","E","0","It","1","E"
"Excelente pergunta! Cidade abandonada!! Centro completamente dominado por camelôs, agentes da CET Rio sumiram do tr _ https://t.co/z66lz9CSD8","0","1","A","0","I","0","D"
"EXEMPLO DE PAI, SORTE DAS FILHAS.
ESSE NUNCA VAI CHORAR NO BANHO. https://t.co/spcJwx0ZOc","0","0","B","0","V","0","D"
"Exemplo: Nizan Ganaes é um Bundão.","0","1","E","0","B","0","D"
"Ex Gays existem. https://t.co/kUkFDz294y","1","1","E","1","V","0","D"
"existem dois tipos de casais https://t.co/ozTrbrTyJY","0","0","C","0","I","0","C"
"Existem mulheres ladras, canalhas, safadas, dissimuladas.... sinto muito se voce não sabia disso !! Feliz dia das m _ https://t.co/KwOFFQXWaj","1","1","E","0","I","1","A"
"existem negros nazistas sim","1","1","C","1","V","0","A"
"Existem pessoas que ainda jogam ao 'Perguntados' em 2017.
E ainda se admiram que o mundo vá acabar hoje","0","0","B","0","I","0","E"
"Existem várias formas de noticiar um mesmo assunto. Infelizmente, alguns escolhem e pior. Felizmente, outros não. https://t.co/gKjEYzrsDb","0","1","B","0","I","0","B"
"@expresso @HenriquMonteiro 
Explicado?? Diria antes, deturpado e diabolizado. Como qualquer um que se insurja contra o sistema, é odiado.","0","1","A","0","B","0","A"
"#Extra #DonaldTRUMP revogou a ordem de #Obama  e retirou os banheiros transgêneros das escola. parabéns... https://t.co/pDNr2gXXeu","1","1","C","1","Dani","0","B"
"#Extra Próxima novela das 9,abordará transgêneros, desde a infância. Lembre-se que a associação Americana de... https://t.co/9cQuI5EmJc","0","0","C","1","It","0","E"
"fábio esta na minha frente e parece uma sapatão masculina","1","1","D","1","It","0","A"
"@FabisMorelli miga nao tem livro de estudos em promoçao , mulher é burra","1","1","D","1","Dani","1","C"
"Faço churrasco dessa carne o dia inteiro https://t.co/jartybLaNe","0","0","B","0","V","0","D"
"FAKE NEWS! Toda a gente sabe que só os brancos praticam a escravatura e que o Islão é a religião da paz. Só propaga _ https://t.co/0Z0o0cFRk6","1","1","A","0","I","1","B"
"fala ae seus esquerdopata","1","1","D","1","B","0","C"
"Fala ai mariquinhas e afins.... Como vai a falta de culhão para resolver qualquer coisinha ?","1","1","A","1","It","1","D"
"fala da tua squad —_ um bando de fufas muito queridas <333 https://t.co/rA9YQ35HtJ","1","1","D","0","B","1","B"
"fala de mim estúpido —_ És feia, gorda, chata, não curto de ti https://t.co/xPWkVAMfuE","1","1","B","1","It","1","C"
"Falam de Trump, mas vários países também não aceitaram refugiados – DexMag - https://t.co/LJ3ApghgaB via @dexmagazine","1","1","C","1","V","0","E"
"Falando em tpm, minha menstruação ta atrasada 2 semanas... Se eu não fosse sapatao ia estar preocupada","1","0","B","1","S","1","B"
"Fala que odeia a PM agora @alibanio_ https://t.co/dvJ4a2We4d","1","1","A","0","I","1","E"
"falar a verdade. Te incomoda? https://t.co/U8kUA7jCRy","0","0","E","0","It","0","E"
"Falei mal de macho e no DIA DA MULHER tava falando deles mas que burra n é msm","1","1","E","1","V","1","B"
"Falou a q chama as pessoas de burra só pq ela não quer ficar em casa fazendo seu papel de mulher: LAVAR LOUÇA https://t.co/dGba7kK2oy","1","1","C","1","It","0","D"
"Falou 'populista' já sei que é da turma 'fake news' e RETARDADO! https://t.co/Dr87lJ0zBg","0","1","B","0","V","0","B"
"falou tudo !!! FEMINISMO é capacho da esquerda e PONTO FINAL @helenbraun_ https://t.co/k7qtCbEOLx","0","1","E","0","V","0","A"
"Faltam neste momento, pelo menos, 1200 Guardas Prisionais nas nossas cadeias. 
https://t.co/s8KYk8ecNt#GuardasPrisionais #Portugal","0","0","D","0","V","0","B"
"@Famel_Zundapp bom dia! Finalmente metes uma foto tua!","0","0","D","0","I","0","D"
"@Famel_Zundapp e a Famel, cabe na Quechua?","0","1","D","0","Dani","0","D"
"@Famel_Zundapp eu também já tive um colchão assim...","0","0","B","0","It","0","C"
"@FaniPacheco não é deformidade. É excesso de gostosura e tá linda assim. Pq gorda tem que ser feia?","0","1","A","0","B","0","E"
"farta de procurar trabalho, ainda me meto mas é a trabalhar num bar de fufas, mais vale","1","1","A","1","V","1","B"
"Fascista, machista, nazista, trapezista, taxista, maratonista, eletricista, mas e corrupto? kkk https://t.co/fQ5KK6vxH7","1","1","C","1","S","0","E"
"Fascistas machistas mimimi mimimi https://t.co/m81sXtGhGn","1","1","C","1","V","1","C"
"Fãs de Justin Bieber e seus acessórios https://t.co/IESZyMre5y","0","0","C","0","It","0","B"
"Fátima Bernardes não pára de repetir 'o estrago que o homem branco causou' ao chegar no Brasil. 
Vai estudar, vai, sua besta!","1","1","A","1","B","1","E"
"@FatimaRD como em qualquer outro jogo de casino, a Casa terá sempre de ganhar. E se for Santa!...","0","1","B","0","S","0","D"
"@FatimaRD o Santana é que os topa!","0","0","B","0","S","0","D"
"FATO: Estamos em plena extinção, o mundo esta sendo dominado por bibasexuais, creminhosexuais, saladinhasexuais, metrosexufrangas!","1","1","D","1","It","1","E"
"Fato ocorrido em NOVA YORK, reduto DEMOCRATA onde Trump perdeu de lavada, mas o agressor era trumpista??!? Vocês sã _ https://t.co/9io5RbMWoQ","0","1","A","0","B","0","E"
"@FatosEsquerda é a ixquerda desconstruindo a pedofilia","0","0","B","0","V","0","A"
"FATO: Tem muita mulher que é muito mais @homemdeverdade do que muito mariquinha fresco por ai !","1","1","A","1","It","0","A"
"FAZ ASSIM, FALA COM ELE: OU SUA MAMÃE PARA DE SE OFERECER OU PASSAREI A LINGUIÇA NELA. HONESTIDADE É SEMPRE O CAMIN _ https://t.co/dcaofcwXCK","1","1","C","1","It","1","C"
"faz campeonato de peido com os amigos.","0","1","D","0","I","0","B"
"Faz esse favor pra gente @bfhiago https://t.co/YfMs3DD6Q5","0","0","D","0","I","0","E"
"Faz muito bem. Chega de #FakeNewsMedia !
#Trump https://t.co/PDgPYsCL9A","0","0","C","0","V","0","E"
"faz pontaria em qlq coisa q der na telha com jato de mijo.","0","1","C","0","I","0","E"
"'FAZ SUCESSO' 
'POSTAGENS INSPIRADORAS' 
Esse é o nível da grande imprensa brasileira https://t.co/u7RJ39XZj5","0","1","D","0","I","0","C"
"@fcancio 
ahahahahah os média?? São a maior pouca vergonha, manipuladores, tendenciosos.
Mas... ainda continua a pensar no Trump? Livra!...","1","1","C","1","V","0","D"
"@fcancio 
Ainda não sou 'estadista' e já está nervosa? https://t.co/yJxL6NpQYJ","1","1","A","0","I","1","B"
"@fcancio Estava a pensar no Trump. :)","0","0","A","0","Dani","0","C"
"@fcancio 
Faz ele muitíssimo bem!","0","0","A","0","I","0","C"
"@fcancio 
Pesadelo? Naaaa... Um sonho que vai tomando contornos de realidade.","0","0","C","0","V","0","D"
"@fcancio, peso-pesado do gangue da comunicação social. Apesar da censura cobarde e de ridicularizarem quem se opõe, já começam a tremer.","0","1","C","0","I","0","E"
"@fcancio 
Só pensa no Trump. Só fala do Donald. Algum fetiche?
Claro que ele é uma esperança de um novo amanhecer, mas varie no tema. ;)","0","1","C","0","V","0","A"
"@fcancio 
Tão 'tolerantes' o democratas, mas não sabem perder. Os hipócritas ressabiados vão esgotar o medicamento https://t.co/sEsLcWaILG","0","1","A","0","B","0","E"
"@FCMorango dá uma fuçada lá, primeiro livro da minha amiga @melaineribeiro www.aescritoraeomusico.blogspot.com (eu reviso)","0","0","D","0","B","0","C"
"@fcnossamorango Excelente post, história tb... :)","0","0","C","0","It","0","E"
"Fds eus eu que hj é dia da mulher mas tas-te a fzr de burra como é que foi outra pessoas a escrever o teu título do _ https://t.co/3amPtQETk7","1","1","A","1","V","1","C"
"FECHEM O JUDICIÁRIO BRASILEIRO!! FALAR A VERDADE AGORA DÁ MULTA! #paíspiada https://t.co/txhzaC1E4F","0","1","E","0","I","0","B"
"Federer foi enorme.
O Rei voltou","0","0","D","0","B","0","A"
"@Feherrr Constantine é bem foda mesmo","0","0","B","0","It","0","B"
"Feia Bonita, Gorda Ou Magra Mulher Foi Feita Pra Ser Respeitada","0","0","D","0","I","0","D"
"Feia ou bonita, gorda ou magra, seja como for, mulher nasceu para ser respeitada!","0","0","D","1","It","0","A"
"Feia ou bonita , gorda ou magra seja como for mulher nasceu para ser respeitada . Feliz dia da Mulher para todas nós","0","0","B","0","V","0","E"
"@FeiticeiraDrink Já percebeu que só militante feia e gorda  fala mal de homem ?","1","1","A","1","S","1","E"
"@fejao2 @NandoMorais3110 @g1 Para de ser massa de manobra das esquerda cara https://t.co/ALodwaOeVZ","1","1","E","0","It","1","B"
"feliciano não é estuprador gente isso é tudo marketing da esquerda","1","1","E","0","I","1","B"
"@felipefepacivil  kkkkkkkkkkkkkkk  a abelha sempre voltaaaa  rsrs","0","0","E","0","S","0","D"
"@felipefepacivil  não sei '-' só completei a música... Rs","0","0","B","0","I","0","D"
"@felipefepacivil viajei só com uma mochila tb... 4 Dias","0","0","A","0","It","0","B"
"@FelipeHamachi o desespero pra ganhar uma foda tá demais","0","0","C","1","I","0","E"
"Felipe Neto era foda em meados de 2009/2010/2011, mandava bem no humor negro!
Virou um personagem bicha pra ganhar money da gayzada","1","1","A","1","V","1","C"
"FELIPE NETO X PASTOR MALAFAIA 
IGUAL A ARGENTINA X ESTADO ISLÂMICO
NÃO TEM COMO ESCOLHER UM LADO
SÓ QUERO VER SANGUE #PAZ","1","1","D","1","S","1","A"
"@felipetlo @Felipebastos022 gorda e feia só se tiver bêbado","1","1","E","1","I","1","E"
"Feliz dia da: Gorda, da feia, da magrela, da bruxa, da velha, da frágil, da empregada...","1","1","C","1","S","1","C"
"Feliz dia da mulher ....da M-U-L-H-E-R
  #DiaDaMulher #BolsonaroReiDoMundo
FELIZ DIA DAS MULHERES
Dia Internaci _ https://t.co/2KgqXloDpw","0","0","D","1","B","0","D"
"Feliz Dia da Mulher!
#DiaDaMulher https://t.co/hHeS4bmMlC","0","1","E","0","I","0","D"
"#FelizDiaDaMulher essa história merece ser revista. https://t.co/8a4k7BEiXz","0","0","E","1","V","0","B"
"feliz dia da mulher pra mim, que aguento tanta gente ignorante, machista e burra, com um sorriso no rosto sem dar na cara de ninguém","1","1","C","1","V","0","C"
"FELIZ DIA DA MULHER #SerMulherÉ não ser usada pelo feminismo de esquerda. https://t.co/mnGPAKvj7M","1","1","A","1","It","0","B"
"Feliz Dia Da Mulher só p/ as mulheres brancas,pq o dia da mulher negra latino americana e caribenha,é dia 25 de julho!Segregação da esquerda","1","1","C","1","It","1","A"
"feliz dia das mães pras mães de verdade 
#NaoAoAborto","0","0","B","1","B","0","A"
"Feliz dia das mulheres do bem, de direita e que com suas vozes e seus atos fazem do Brasil um país melhor ! https://t.co/P1QNj5QUmz","0","0","C","1","V","0","C"
"Feliz Dia das Mulheres Femininas!","0","0","D","0","B","0","E"
"Feliz dia das mulheres! https://t.co/B4DysDuGw4","0","0","D","0","S","0","A"
"feliz dia das mulheres para Beatriz, que foi vitima de estupro coletivo por 33 caras no RJ. sem apoio algum e ainda com gente duvidando dela","0","1","E","0","I","0","A"
"Feliz Dia das mulheres pra nós!!!!","0","0","C","0","Dani","0","A"
"FELIZ DIA DAS MULHERES
PRA QUEM NASCEU HOMEM E ACHA QUE PRA SE MULHER BASTA COLOCAR UMA SAIA O SEU DIA É 1º DE ABRIL
#InternationalWomensDaY","0","1","D","0","S","0","D"
"Feliz #DiaDasMulheres pras verdadeiras guerreiras que trabalham ou cuidam do lar enquanto as vagabundas lutam pra abortar e andar pelada","1","1","B","0","B","1","E"
"Feliz dia das mulheres pra Tammy Gretchen
Que mesmo depois de várias alterações no chassi, continua sendo mulher!","1","1","C","0","B","1","B"
"Feliz dia das mulheres pra você que se depila e não faz textão no Facebook!","1","1","C","1","V","1","B"
"Feliz dia das mulheres que vieram na embalagem certa! https://t.co/hl3A1wmiXz","0","0","A","0","B","1","B"
"Feliz dia das mulheres @RachelSherazade, certamente a principal voz feminina na TV","0","0","D","0","B","0","C"
"Feliz Dia de São Valentim https://t.co/uzJ7UKTS8l","0","0","B","0","B","0","D"
"Feliz dia do amigo que faz escolhas erradas!","0","1","A","0","B","0","D"
"Feliz dia do amigo que também come a gordura da Picanha!","0","0","E","0","Dani","0","A"
"Feliz dia do amigo que toma pinga!","0","1","E","0","It","0","E"
"Feliz dia do 'essa é puta', 'essa é vadia' 'essa é feia' 'essa é gorda', huuuuum essa é gostosa. Feliz dia do... https://t.co/WhU5Qar7lg","1","1","E","1","V","1","E"
"Feliz dia do 'eu só acho engraçado que...'","0","0","A","0","V","0","C"
"Feliz dia do 'Eu só acho engraçado que......'","0","0","C","0","I","0","B"
"feliz dia do 'eu to gorda, feia e inchada' feliz dia da TPM meninas","1","1","B","1","S","0","A"
"Feliz dia internacional da mulher! https://t.co/zcICp6wAWp","0","0","A","0","I","0","D"
"Feliz #DiaInternacionalDaMulher pra quem possui o cromossomo XX","1","1","E","1","I","0","C"
"Feliz dia internacional das kiridinhas!!!
https://t.co/xyzFLD63uMhttps://t.co/OBtcfYhfsN","0","0","E","0","I","0","C"
"Feliz dia MULHERES !
E que o SENHOR nos proteja do
Islão no
Brasil !","1","1","B","0","B","1","E"
"FELIZ DIA PRESIDENCIAL - VAMOS TORNAR A AMÉRICA GRANDE NOVAMENTE!","0","1","C","0","Dani","0","D"
"Feliz dos homens que gostam de mulheres - http://look-look.tumblr.com/","1","1","C","1","B","0","D"
"Feliz seja o dia da mulherada, feia ou bonita, magra ou gorda, todas as mulheres merecem respeito. #QuartaDetremuraSDV","0","1","C","0","I","0","B"
"Feminismo: 
- defende TODAS as pautas da esquerda.
- é só a esquerda perder eleição que faz protesto
- nunca protes _ https://t.co/SWatIvzKwv","1","1","E","0","It","1","B"
"Feminismo é só amor sim, pode confiar... https://t.co/CypMPgCE84","0","0","A","0","B","0","D"
"Feminista é tudo mal comida","1","1","B","1","B","1","A"
"feministas defendem uso de hijab como se fosseEMPODERAMENTO mas nem mencionam q se a mulher não usar o marido espan _ https://t.co/2FfWOByp4d","1","1","C","1","V","0","C"
"feministas deveriam passar 18 horas por dia lavando louça, sem descanso!","1","1","C","0","B","1","E"
"Feministas, o mundo é melhor sem vocês","1","1","A","1","V","0","D"
"Feministas ou sindicatos vão lá protestar?? https://t.co/ns1bcccmYO","0","1","A","0","I","0","D"
"@ferkmaciell @editorahumanas @FlavioBolsonaro vai na páginad o Flavio, ele fez uma live explicando","0","0","C","0","It","0","B"
"@fgeovanelima mas ele jamais superará Cesar Romero","0","0","E","0","It","0","B"
"@fguedesramos 
Calhau com olhos ;)
:)","1","1","D","1","S","0","E"
"FHC amigo do Lula pra implantar comunismo no Brasil Foro de São Paulo pra virar Venezuela https://t.co/CuZJH50Gyq","0","1","A","0","I","0","C"
"Fica a mensagem aí para todas as  seguidoras https://t.co/Bx4WMW8Qxq","0","0","C","0","V","0","B"
"Ficámos agora a saber que o preço da electricidade e da água vão sofrer aumentos para o próximo ano. https://t.co/EYaj7x49dA","0","0","E","0","V","0","B"
"Ficar definindo significado em tatuagem é coisa de mulheres e tcholas","1","1","D","1","I","0","B"
"FICA TRANQUILO IRMÃO VÁRIAS DAS MINHAS TRANZAS JÁ ACABAM COM CHORO E ZOAÇÃO FAZ PARTE @JOAQUINRESPONDE https://t.co/yGwTy17tSJ","0","0","B","0","B","1","B"
"Fico imaginando se o @omelete realmente acha que se mulheres negras q não 'chegaram lá' por sofrerem racismo são 'vitimistas'.","0","1","C","0","I","0","E"
"16:13 FILHA DE FAMOSA DEPUTADA É BARRADA NA ENTRADA POR PORTAR DROGAS E SER MENOR DE IDADE. AVISAMOS SUA MÃE, ELA PROMETEU NOS PROCESSAR.","0","1","C","0","I","0","D"
